EPISODE_TYPE,Clinical_category,DEF_NAME,DEF_SUB,DEF_DESC,EPISODE_NAME,PAC_RF,PAC_DESC,flag
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P70,Open prostatectomy,Surgery to remove prostate gland,PC37,"Intestinnal abscess, peritonitis, perforation, drainage",0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P70,Open prostatectomy,Surgery to remove prostate gland,PC97,Bladder fistula,0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P70,Open prostatectomy,Surgery to remove prostate gland,PC10,Acute Renal Failure,1
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P70,Open prostatectomy,Surgery to remove prostate gland,PC11,Urinary Tract Infections,1
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P74,TURP,Transurethral surgery (TURP) for enlarged prostate,PC24,"Intestinal obstr, ileus",0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P74,TURP,Transurethral surgery (TURP) for enlarged prostate,PC314,Complication of Implanted device/graft - genitourinary,0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P74,TURP,Transurethral surgery (TURP) for enlarged prostate,PC342,Complications of surgical procedures - GU system,0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P74,TURP,Transurethral surgery (TURP) for enlarged prostate,PC37,"Intestinnal abscess, peritonitis, perforation, drainage",0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P74,TURP,Transurethral surgery (TURP) for enlarged prostate,PC97,Bladder fistula,0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P74,TURP,Transurethral surgery (TURP) for enlarged prostate,PC10,Acute Renal Failure,1
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P74,TURP,Transurethral surgery (TURP) for enlarged prostate,PC11,Urinary Tract Infections,1
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P75,Hysterectomy,Hysterectomy,PC24,"Intestinal obstr, ileus",0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P75,Hysterectomy,Hysterectomy,PC314,Complication of Implanted device/graft - genitourinary,0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P75,Hysterectomy,Hysterectomy,PC342,Complications of surgical procedures - GU system,0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P75,Hysterectomy,Hysterectomy,PC37,"Intestinnal abscess, peritonitis, perforation, drainage",0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P75,Hysterectomy,Hysterectomy,PC97,Bladder fistula,0
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P75,Hysterectomy,Hysterectomy,PC10,Acute Renal Failure,1
IP or OP/ASC Procedure,GU system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P75,Hysterectomy,Hysterectomy,PC11,Urinary Tract Infections,1
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_ANKLE,Ankle replacement,Surgery to replace ankle joint,PC042,"Drug overdose, underdose, and adverse effects - resp system drugs",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_ANKLE,Ankle replacement,Surgery to replace ankle joint,PC048,"Drug overdose, underdose, and adverse effects - drugs acting on muscles",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_ANKLE,Ankle replacement,Surgery to replace ankle joint,PC181,"Acute Osteomyelitis, Periostitis",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_ANKLE,Ankle replacement,Surgery to replace ankle joint,PC313,Complication of Implanted device/graft - orthopedic,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_ANKLE,Ankle replacement,Surgery to replace ankle joint,PC341,Complications of surgical procedures - musculoskeletal system,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_ANKLE,Ankle replacement,Surgery to replace ankle joint,PC96,Pathological fracture,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_ANKLE,Ankle replacement,Surgery to replace ankle joint,PC18,Septic arthritis,1
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_HIP,Hip replacement,Hip replacement,PC042,"Drug overdose, underdose, and adverse effects - resp system drugs",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_HIP,Hip replacement,Hip replacement,PC048,"Drug overdose, underdose, and adverse effects - drugs acting on muscles",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_HIP,Hip replacement,Hip replacement,PC181,"Acute Osteomyelitis, Periostitis",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_HIP,Hip replacement,Hip replacement,PC313,Complication of Implanted device/graft - orthopedic,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_HIP,Hip replacement,Hip replacement,PC341,Complications of surgical procedures - musculoskeletal system,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_HIP,Hip replacement,Hip replacement,PC96,Pathological fracture,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_HIP,Hip replacement,Hip replacement,PC18,Septic arthritis,1
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_KNEE,Knee replacement,Knee replacement,PC042,"Drug overdose, underdose, and adverse effects - resp system drugs",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_KNEE,Knee replacement,Knee replacement,PC048,"Drug overdose, underdose, and adverse effects - drugs acting on muscles",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_KNEE,Knee replacement,Knee replacement,PC181,"Acute Osteomyelitis, Periostitis",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_KNEE,Knee replacement,Knee replacement,PC313,Complication of Implanted device/graft - orthopedic,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_KNEE,Knee replacement,Knee replacement,PC341,Complications of surgical procedures - musculoskeletal system,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_KNEE,Knee replacement,Knee replacement,PC96,Pathological fracture,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_MJRLE,PPI_IOP_MJRLE_KNEE,Knee replacement,Knee replacement,PC18,Septic arthritis,1
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P48,Back & neck except spinal fusion,Back and neck pain treatment without fusion,PC042,"Drug overdose, underdose, and adverse effects - resp system drugs",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P48,Back & neck except spinal fusion,Back and neck pain treatment without fusion,PC048,"Drug overdose, underdose, and adverse effects - drugs acting on muscles",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P48,Back & neck except spinal fusion,Back and neck pain treatment without fusion,PC181,"Acute Osteomyelitis, Periostitis",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P48,Back & neck except spinal fusion,Back and neck pain treatment without fusion,PC313,Complication of Implanted device/graft - orthopedic,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P48,Back & neck except spinal fusion,Back and neck pain treatment without fusion,PC341,Complications of surgical procedures - musculoskeletal system,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P48,Back & neck except spinal fusion,Back and neck pain treatment without fusion,PC96,Pathological fracture,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P48,Back & neck except spinal fusion,Back and neck pain treatment without fusion,PC18,Septic arthritis,1
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P55,Shoulder total arthroplasty,Total shoulder replacement,PC042,"Drug overdose, underdose, and adverse effects - resp system drugs",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P55,Shoulder total arthroplasty,Total shoulder replacement,PC048,"Drug overdose, underdose, and adverse effects - drugs acting on muscles",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P55,Shoulder total arthroplasty,Total shoulder replacement,PC181,"Acute Osteomyelitis, Periostitis",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P55,Shoulder total arthroplasty,Total shoulder replacement,PC313,Complication of Implanted device/graft - orthopedic,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P55,Shoulder total arthroplasty,Total shoulder replacement,PC341,Complications of surgical procedures - musculoskeletal system,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P55,Shoulder total arthroplasty,Total shoulder replacement,PC96,Pathological fracture,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P55,Shoulder total arthroplasty,Total shoulder replacement,PC18,Septic arthritis,1
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P63,Spinal fusion,Spinal fusion,PC042,"Drug overdose, underdose, and adverse effects - resp system drugs",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P63,Spinal fusion,Spinal fusion,PC048,"Drug overdose, underdose, and adverse effects - drugs acting on muscles",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P63,Spinal fusion,Spinal fusion,PC181,"Acute Osteomyelitis, Periostitis",0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P63,Spinal fusion,Spinal fusion,PC313,Complication of Implanted device/graft - orthopedic,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P63,Spinal fusion,Spinal fusion,PC341,Complications of surgical procedures - musculoskeletal system,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P63,Spinal fusion,Spinal fusion,PC96,Pathological fracture,0
IP or OP/ASC Procedure,Musculoskeletal system diseases,PPI_IOP_PROC,PPI_IOP_PROC_P63,Spinal fusion,Spinal fusion,PC18,Septic arthritis,1
IP or OP/ASC Procedure,Skin/subcutaneous diseases,PPI_IOP_PROC,PPI_IOP_PROC_P45,Mastectomy,Mastectomy,PC043,"Drug overdose, underdose, and adverse effects - topical skin drugs",0
IP or OP/ASC Procedure,Skin/subcutaneous diseases,PPI_IOP_PROC,PPI_IOP_PROC_P45,Mastectomy,Mastectomy,PC044,"Drug overdose, underdose, and adverse effects -ophthalmological drugs",0
IP or OP/ASC Procedure,Skin/subcutaneous diseases,PPI_IOP_PROC,PPI_IOP_PROC_P45,Mastectomy,Mastectomy,PC045,"Drug overdose, underdose, and adverse effects - otorhinolaryngological drugs",0
IP or OP/ASC Procedure,Skin/subcutaneous diseases,PPI_IOP_PROC,PPI_IOP_PROC_P45,Mastectomy,Mastectomy,PC046,"Drug overdose, underdose, and adverse effects - topical dental drugs",0
IP or OP/ASC Procedure,Skin/subcutaneous diseases,PPI_IOP_PROC,PPI_IOP_PROC_P45,Mastectomy,Mastectomy,PC317,Complication of Implanted device/graft - skin,0
IP or OP/ASC Procedure,Skin/subcutaneous diseases,PPI_IOP_PROC,PPI_IOP_PROC_P45,Mastectomy,Mastectomy,PC339,Complications of surgical procedures - skin and subcutaneous tissue,0
IP or OP/ASC Procedure,Skin/subcutaneous diseases,PPI_IOP_PROC,PPI_IOP_PROC_P45,Mastectomy,Mastectomy,PC34,"Cellulitis, Local Skin Infection, gangrene",1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X155,Arterial thromboembolism,Arterial blot clot / embolism,PC039,"Drug overdose, underdose, and adverse effects - cardiovascular systtem drugs",0
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X155,Arterial thromboembolism,Arterial blot clot / embolism,PC03,Stroke/TIA,1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X155,Arterial thromboembolism,Arterial blot clot / embolism,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X155,Arterial thromboembolism,Arterial blot clot / embolism,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X156,Acute DVT extremity/NOS,Deep vein blood clot in the arm or leg,PC039,"Drug overdose, underdose, and adverse effects - cardiovascular systtem drugs",0
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X156,Acute DVT extremity/NOS,Deep vein blood clot in the arm or leg,PC03,Stroke/TIA,1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X156,Acute DVT extremity/NOS,Deep vein blood clot in the arm or leg,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X156,Acute DVT extremity/NOS,Deep vein blood clot in the arm or leg,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X162,Hypotension,Low blood pressure,PC039,"Drug overdose, underdose, and adverse effects - cardiovascular systtem drugs",0
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X162,Hypotension,Low blood pressure,PC08,Cardiac dysrhythmias,0
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X162,Hypotension,Low blood pressure,PC38,Syncope and Collapse,1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X526,Atherosclerosis aorta,Atherosclerois of the aorta,PC039,"Drug overdose, underdose, and adverse effects - cardiovascular systtem drugs",0
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X526,Atherosclerosis aorta,Atherosclerois of the aorta,PC03,Stroke/TIA,1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X528,Endocarditis,Infection of heart valve(s),PC039,"Drug overdose, underdose, and adverse effects - cardiovascular systtem drugs",0
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X528,Endocarditis,Infection of heart valve(s),PC03,Stroke/TIA,1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X528,Endocarditis,Infection of heart valve(s),PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
OP Acute Medical,Circulatory system diseases,PPI_AC_MED,PPI_AC_MED_X528,Endocarditis,Infection of heart valve(s),PC21,"Acute CHF, pulm edema",1
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X120,Otitis externa,Swimmer's ear,PC045,"Drug overdose, underdose, and adverse effects - otorhinolaryngological drugs",0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X120,Otitis externa,Swimmer's ear,PC89,Deafness and Hearing Impairment,0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X120,Otitis externa,Swimmer's ear,PC022,"Drug overdose, underdose, and adverse effects - systemic anti-infectives and antiparasitics",1
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X121,Impacted cerumen,Earwax blockage,PC045,"Drug overdose, underdose, and adverse effects - otorhinolaryngological drugs",0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X122,Acute otitis media,Ear infection,PC045,"Drug overdose, underdose, and adverse effects - otorhinolaryngological drugs",0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X122,Acute otitis media,Ear infection,PC23,Acute mastoid complications,0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X122,Acute otitis media,Ear infection,PC89,Deafness and Hearing Impairment,0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X124,Eustachian tube disorders,Ear eustachian tube disorders,PC045,"Drug overdose, underdose, and adverse effects - otorhinolaryngological drugs",0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X124,Eustachian tube disorders,Ear eustachian tube disorders,PC89,Deafness and Hearing Impairment,0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X128,Dizziness/vertigo associated conditions,Dizziness or vertigo,PC045,"Drug overdose, underdose, and adverse effects - otorhinolaryngological drugs",0
OP Acute Medical,Ear and mastoid diseases,PPI_AC_MED,PPI_AC_MED_X130,Tinnitus,Ringing in the ear(s),PC045,"Drug overdose, underdose, and adverse effects - otorhinolaryngological drugs",0
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X075,Vitamin B deficiency,Vitamin B deficiency,PC035,"Drug overdose, underdose, and adverse effects - vitamins",0
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X078,"Diabetic Emergency, Hypo- Hyper-glycemia",Diabetic emergency,PC049,"Drug overdose, underdose, and adverse effects -insulin and oral hypoglycemic drugs",0
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X078,"Diabetic Emergency, Hypo- Hyper-glycemia",Diabetic emergency,PC318,Complication of Implanted device/graft - insulin pump,0
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X078,"Diabetic Emergency, Hypo- Hyper-glycemia",Diabetic emergency,PC06,Coma; stupor; and brain damage,1
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X078,"Diabetic Emergency, Hypo- Hyper-glycemia",Diabetic emergency,PC128,Acute Encephalopathy,1
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X078,"Diabetic Emergency, Hypo- Hyper-glycemia",Diabetic emergency,PC48,Fluid and Electrolyte disturbances,1
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X087,Vitamin D deficiency,Vitamin D deficiency,PC035,"Drug overdose, underdose, and adverse effects - vitamins",0
OP Acute Medical,Endocrine/metabolic diseases,PPI_AC_MED,PPI_AC_MED_X087,Vitamin D deficiency,Vitamin D deficiency,PC96,Pathological fracture,0
