MS-DRG ,MDC,TYPE,MS-DRG Title,Weights,Geometric mean LOS,Arithmetic mean LOS,FY
557,08,MED,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",1.4319,4.5,5.9,2023
558,08,M,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",0.8457,3.3,3.9,2016
558, 08,MED,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",0.8398,3.3,3.9,2017
558,08,MED,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",0.8566,3.2,3.8,2018
558,08,MED,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",0.8635,3.2,3.8,2019
558,08,MED,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",0.8614,3.2,3.8,2020
558,08,MED,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",0.8583,3.1,3.8,2021
558,08,MED,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",0.8614,3.1,3.8,2022
558,08,MED,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",0.8690,3.0,3.8,2023
559,08,M,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1.9202,5.0,7.0,2016
559, 08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1.8644,4.8,6.5,2017
559,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1.6813,4.7,6.3,2018
559,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1.7987,4.8,6.6,2019
559,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1.8018,4.7,6.5,2020
559,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",1.8679,4.8,6.8,2021
559,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",1.8653,4.9,6.8,2022
559,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",1.7850,4.8,6.7,2023
560,08,M,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1.0814,3.5,4.4,2016
560, 08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1.0724,3.4,4.3,2017
560,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1.0772,3.8,4.8,2018
560,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1.0217,3.6,4.6,2019
560,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1.0435,3.7,4.8,2020
560,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",1.0764,3.7,4.9,2021
560,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",1.0760,3.7,5.0,2022
560,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",1.0956,3.7,4.9,2023
561,08,M,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",0.6842,2.1,2.6,2016
561, 08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",0.7405,2.3,2.7,2017
561,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",0.7611,2.6,3.4,2018
561,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",0.7561,2.7,3.5,2019
561,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",0.7474,2.6,3.4,2020
561,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",0.7911,2.7,3.7,2021
561,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",0.7924,2.7,3.7,2022
561,08,MED,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",0.7902,2.7,3.9,2023
562,08,M,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1.3662,4.2,5.3,2016
562, 08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1.3212,4.1,5.2,2017
562,08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1.3819,4.1,5.2,2018
562,08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1.4081,4.1,5.2,2019
562,08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1.3471,4.0,5.0,2020
562,08,MED,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",1.4080,4.0,5.1,2021
562,08,MED,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",1.4118,4.0,5.1,2022
562,08,MED,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",1.4628,4.0,5.3,2023
563,08,M,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",0.7870,3.0,3.5,2016
563, 08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",0.7915,3.0,3.5,2017
563,08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",0.8235,3,3.4,2018
563,08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",0.8381,3.0,3.4,2019
563,08,MED,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",0.8540,3.0,3.5,2020
563,08,MED,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",0.8708,3.0,3.5,2021
563,08,MED,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",0.8722,3.0,3.5,2022
563,08,MED,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",0.8612,2.7,3.3,2023
564,08,M,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,1.5225,4.7,6.1,2016
564, 08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,1.5890,4.7,6.3,2017
564,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,1.463,4.7,5.9,2018
564,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,1.5722,4.7,6.1,2019
564,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,1.5120,4.6,5.8,2020
564,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,1.5138,4.6,5.8,2021
564,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,1.5236,4.6,5.8,2022
564,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,1.5533,4.7,6.1,2023
565,08,M,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,0.9598,3.5,4.3,2016
565, 08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,0.9660,3.5,4.3,2017
565,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,0.9527,3.5,4.1,2018
565,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,0.9758,3.4,4.1,2019
565,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,0.9805,3.3,4.0,2020
565,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,1.0063,3.4,4.1,2021
565,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,1.0093,3.4,4.1,2022
565,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,0.9874,3.3,4.1,2023
566,08,M,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,0.7159,2.5,3.1,2016
566, 08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,0.7247,2.6,3.2,2017
566,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,0.7769,2.6,3.1,2018
566,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,0.7623,2.6,3.2,2019
566,08,MED,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,0.7577,2.5,3.0,2020
566,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,0.7515,2.5,3.0,2021
566,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,0.7519,2.5,3.0,2022
566,08,MED,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,0.7427,2.5,3.0,2023
570,09,P,SKIN DEBRIDEMENT W MCC,2.4504,7.0,9.2,2016
570, 09,SURG,SKIN DEBRIDEMENT W MCC,2.3711,7.0,8.9,2017
570,09,SURG,SKIN DEBRIDEMENT W MCC,2.5948,7,9.1,2018
570,09,SURG,SKIN DEBRIDEMENT W MCC,3.0347,7.6,10.2,2019
570,09,SURG,SKIN DEBRIDEMENT W MCC,2.8732,7.4,9.7,2020
570,09,SURG,SKIN DEBRIDEMENT WITH MCC,2.8363,7.3,9.5,2021
570,09,SURG,SKIN DEBRIDEMENT WITH MCC,2.8417,7.3,9.5,2022
570,09,SURG,SKIN DEBRIDEMENT WITH MCC,2.9171,7.5,9.9,2023
571,09,P,SKIN DEBRIDEMENT W CC,1.4569,5.2,6.3,2016
571, 09,SURG,SKIN DEBRIDEMENT W CC,1.4391,5.0,6.0,2017
571,09,SURG,SKIN DEBRIDEMENT W CC,1.6287,5,6.1,2018
571,09,SURG,SKIN DEBRIDEMENT W CC,1.7029,5.2,6.5,2019
571,09,SURG,SKIN DEBRIDEMENT W CC,1.6723,5.0,6.3,2020
571,09,SURG,SKIN DEBRIDEMENT WITH CC,1.6328,4.8,6.0,2021
571,09,SURG,SKIN DEBRIDEMENT WITH CC,1.6354,4.8,6.0,2022
571,09,SURG,SKIN DEBRIDEMENT WITH CC,1.6486,4.8,6.2,2023
572,09,P,SKIN DEBRIDEMENT W/O CC/MCC,1.0391,3.7,4.5,2016
572, 09,SURG,SKIN DEBRIDEMENT W/O CC/MCC,1.0494,3.7,4.4,2017
572,09,SURG,SKIN DEBRIDEMENT W/O CC/MCC,1.1756,3.5,4.3,2018
572,09,SURG,SKIN DEBRIDEMENT W/O CC/MCC,1.1786,3.4,4.2,2019
572,09,SURG,SKIN DEBRIDEMENT W/O CC/MCC,1.1217,3.2,3.9,2020
572,09,SURG,SKIN DEBRIDEMENT WITHOUT CC/MCC,1.1026,3.0,3.7,2021
572,09,SURG,SKIN DEBRIDEMENT WITHOUT CC/MCC,1.1044,3.0,3.7,2022
572,09,SURG,SKIN DEBRIDEMENT WITHOUT CC/MCC,1.2036,2.9,3.7,2023
573,09,P,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,3.9130,8.6,12.9,2016
573, 09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,3.6872,8.4,12.2,2017
573,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,4.0635,8.8,12.8,2018
573,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,5.2515,10.7,15.3,2019
573,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,5.3153,10.4,15.2,2020
573,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,5.5373,10.8,15.9,2021
573,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,5.5391,10.8,15.9,2022
573,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,5.8705,11.3,15.8,2023
574,09,P,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,2.8430,7.4,9.5,2016
574, 09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,2.8569,7.3,9.4,2017
574,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,2.9594,7.3,9.4,2018
574,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,3.0459,7.5,10.4,2019
574,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,3.1218,7.3,9.8,2020
574,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,3.2465,7.6,11.0,2021
574,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,3.2465,7.6,11.0,2022
574,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,3.6046,8.1,11.4,2023
575,09,P,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.6141,4.4,5.6,2016
575, 09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.4792,4.4,5.4,2017
575,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.7419,4.5,5.6,2018
575,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.7586,4.8,6.0,2019
575,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.7570,4.3,5.4,2020
575,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,1.7615,4.5,5.7,2021
575,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,1.7632,4.5,5.7,2022
575,09,SURG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,2.0496,4.4,5.9,2023
576,09,P,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,5.3493,8.9,13.6,2016
576, 09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,4.3197,8.2,12.2,2017
576,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,4.5329,9,12.9,2018
576,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,4.8807,8.4,12.8,2019
576,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,4.8492,8.5,12.3,2020
576,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,5.0601,9.3,13.4,2021
576,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,5.0637,9.3,13.4,2022
576,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,5.6490,9.6,14.6,2023
577,09,P,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,2.2579,4.4,6.4,2016
577, 09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,2.2889,4.4,6.4,2017
577,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,2.4425,4.7,6.9,2018
577,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,2.5092,4.7,6.9,2019
577,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,2.4156,4.4,6.5,2020
577,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,2.5474,4.6,6.6,2021
577,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,2.5496,4.6,6.6,2022
577,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,2.6187,4.5,6.5,2023
578,09,P,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.3812,2.6,3.7,2016
578, 09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.3833,2.6,3.5,2017
578,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.4892,2.7,3.7,2018
578,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.5297,2.7,3.5,2019
578,09,SURG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,1.6274,2.8,3.8,2020
578,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,1.5947,2.8,3.7,2021
578,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,1.5952,2.8,3.7,2022
578,09,SURG,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,1.7125,2.7,3.7,2023
579,09,P,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",2.6848,7.0,9.1,2016
579, 09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",2.7198,7.0,9.1,2017
579,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",2.6606,6.6,8.9,2018
579,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",2.7978,6.5,8.8,2019
579,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",2.9861,6.9,9.5,2020
579,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",2.9278,7.0,9.4,2021
579,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",3.1449,7.3,9.9,2022
579,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",3.1517,7.2,9.8,2023
580,09,P,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1.6155,4.0,5.3,2016
580, 09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1.6483,4.2,5.4,2017
580,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1.5558,3.9,5,2018
580,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1.5898,4.1,5.3,2019
580,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1.6087,4.1,5.3,2020
580,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",1.6031,4.0,5.3,2021
580,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",1.7288,4.1,5.5,2022
580,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",1.7362,4.0,5.4,2023
581,09,P,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",1.1834,2.2,2.8,2016
581, 09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",1.2666,2.3,3.0,2017
581,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",1.224,2.4,3,2018
581,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",1.2364,2.4,3.0,2019
581,09,SURG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",1.2548,2.4,3.0,2020
581,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",1.2599,2.3,2.9,2021
581,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",1.3768,2.2,2.8,2022
581,09,SURG,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",1.4115,2.0,2.6,2023
582,09,P,MASTECTOMY FOR MALIGNANCY W CC/MCC,1.3370,2.2,2.9,2016
582, 09,SURG,MASTECTOMY FOR MALIGNANCY W CC/MCC,1.4996,2.3,3.1,2017
582,09,SURG,MASTECTOMY FOR MALIGNANCY W CC/MCC,1.4821,2.3,3.1,2018
582,09,SURG,MASTECTOMY FOR MALIGNANCY W CC/MCC,1.5695,2.4,3.4,2019
582,09,SURG,MASTECTOMY FOR MALIGNANCY W CC/MCC,1.5787,2.5,3.5,2020
582,09,SURG,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,1.6416,2.3,3.1,2021
582,09,SURG,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,1.6431,2.3,3.1,2022
582,09,SURG,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,1.9348,2.4,3.4,2023
583,09,P,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,1.1856,1.6,1.9,2016
583, 09,SURG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,1.3161,1.7,2.0,2017
583,09,SURG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,1.3551,1.8,2,2018
583,09,SURG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,1.3781,1.7,2.0,2019
583,09,SURG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,1.4614,1.7,2.1,2020
583,09,SURG,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,1.5416,1.7,2.0,2021
583,09,SURG,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,1.5415,1.7,2.0,2022
583,09,SURG,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,1.5108,1.7,2.0,2023
584,09,P,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1.6794,3.7,5.0,2016
584, 09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1.7952,3.6,4.8,2017
584,09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1.8558,3.7,4.9,2018
584,09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1.8714,3.6,4.7,2019
584,09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1.8284,3.7,4.8,2020
584,09,SURG,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",1.8303,3.4,4.4,2021
584,09,SURG,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",1.8367,3.5,4.4,2022
584,09,SURG,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",2.1358,3.5,4.7,2023
585,09,P,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",1.5184,2.1,2.5,2016
585, 09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",1.5874,2.1,2.6,2017
585,09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",1.5922,2.2,2.7,2018
585,09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",1.5657,2.2,2.7,2019
585,09,SURG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",1.6973,2.2,2.6,2020
585,09,SURG,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",1.7423,2.2,2.7,2021
585,09,SURG,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",1.7396,2.2,2.7,2022
585,09,SURG,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",1.8411,2.1,2.5,2023
592,09,M,SKIN ULCERS W MCC,1.4255,5.0,6.4,2016
592, 09,MED,SKIN ULCERS W MCC,1.4086,4.9,6.5,2017
592,09,MED,SKIN ULCERS W MCC,1.4818,5,6.6,2018
592,09,MED,SKIN ULCERS W MCC,1.7082,5.4,7.1,2019
592,09,MED,SKIN ULCERS W MCC,1.7843,5.5,7.4,2020
592,09,MED,SKIN ULCERS WITH MCC,1.6867,5.4,7.2,2021
592,09,MED,SKIN ULCERS WITH MCC,1.6943,5.4,7.2,2022
592,09,MED,SKIN ULCERS WITH MCC,1.7840,5.5,7.5,2023
593,09,M,SKIN ULCERS W CC,1.0198,4.2,5.1,2016
593, 09,MED,SKIN ULCERS W CC,0.9983,4.0,4.9,2017
593,09,MED,SKIN ULCERS W CC,1.0459,4,4.9,2018
593,09,MED,SKIN ULCERS W CC,1.1294,4.2,5.3,2019
593,09,MED,SKIN ULCERS W CC,1.1478,4.2,5.3,2020
593,09,MED,SKIN ULCERS WITH CC,1.1368,4.1,5.3,2021
593,09,MED,SKIN ULCERS WITH CC,1.1406,4.1,5.3,2022
593,09,MED,SKIN ULCERS WITH CC,1.1519,4.1,5.3,2023
594,09,M,SKIN ULCERS W/O CC/MCC,0.7049,3.1,3.7,2016
594, 09,MED,SKIN ULCERS W/O CC/MCC,0.7351,3.1,3.8,2017
594,09,MED,SKIN ULCERS W/O CC/MCC,0.7584,3,3.7,2018
594,09,MED,SKIN ULCERS W/O CC/MCC,0.8102,3.2,3.9,2019
594,09,MED,SKIN ULCERS W/O CC/MCC,0.8097,3.2,4.0,2020
594,09,MED,SKIN ULCERS WITHOUT CC/MCC,0.8187,3.2,4.0,2021
594,09,MED,SKIN ULCERS WITHOUT CC/MCC,0.8160,3.2,4.0,2022
594,09,MED,SKIN ULCERS WITHOUT CC/MCC,0.7739,3.0,3.8,2023
595,09,M,MAJOR SKIN DISORDERS W MCC,1.8480,5.4,7.3,2016
595, 09,MED,MAJOR SKIN DISORDERS W MCC,2.0203,5.6,7.6,2017
595,09,MED,MAJOR SKIN DISORDERS W MCC,2.119,5.5,7.5,2018
595,09,MED,MAJOR SKIN DISORDERS W MCC,1.9869,5.2,7.1,2019
595,09,MED,MAJOR SKIN DISORDERS W MCC,2.0326,5.4,7.5,2020
595,09,MED,MAJOR SKIN DISORDERS WITH MCC,2.0121,5.5,7.5,2021
