MS_DRG_TYPE,MS_DRG_CAT,MS_DRG_CAT_DESC,MS_DRG_GRP,MS_DRG_GRP_DESC,MS_DRG,MS_DRG_DESC,BUNDLE_NAME,Weights,Geometric_mean_LOS,Arithmetic_mean_LOS,VERSION,EFFECTIVE_DATE,TERMINATION_DATE,BPCIA,CJ_PERINATAL,KCC,PPI_IP_PROC,PPI_IOP_PROC,PPI_IOP_MJRLE,PPI_OP_PROC,PPI_PR_PROC,PPI_IP_MED,PPI_CH_MED,PPI_AC_MED,PPI_CHEMO,PPI_PERINATAL
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,653,MAJOR BLADDER PROCEDURES,653,MAJOR BLADDER PROCEDURES WITH MCC,Major bladder procedures,5.53,10.9,14.1,,,,, ,N,P66,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,653,MAJOR BLADDER PROCEDURES,654,MAJOR BLADDER PROCEDURES WITH CC,Major bladder procedures,2.7726,6.2,7.4,,,,, ,N,P66,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,653,MAJOR BLADDER PROCEDURES,655,MAJOR BLADDER PROCEDURES WITHOUT CC/MCC,Major bladder procedures,2.0496,4,4.7,,,,, ,N,P66,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,656,KIDNEY & URETER PROCEDURES FOR NEOPLASM,656,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC,Nephrectomy,3.2546,6,7.8,,,,X, ,,P64X,X,X,X,X,X,X,X,,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,656,KIDNEY & URETER PROCEDURES FOR NEOPLASM,657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,Nephrectomy,1.9781,3.8,4.5,,,,X, ,,P64X,X,X,X,X,X,X,X,,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,656,KIDNEY & URETER PROCEDURES FOR NEOPLASM,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,Nephrectomy,1.563,2.4,2.7,,,,X, ,,P64X,X,X,X,X,X,X,X,,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,659,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM,659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,Nephrectomy,3.4129,6.7,9.4,,,,, ,N,P64,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,659,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,Nephrectomy,1.7929,3.4,4.5,,,,, ,N,P64,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,659,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM,661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,Nephrectomy,1.454,2.1,2.5,,,,, ,N,P64,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,662,MINOR BLADDER PROCEDURES,662,MINOR BLADDER PROCEDURES WITH MCC,Other kidney & urinary tract procedures,3.0456,7.7,10.4,,,,, ,N,P67,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,662,MINOR BLADDER PROCEDURES,663,MINOR BLADDER PROCEDURES WITH CC,Other kidney & urinary tract procedures,1.7806,3.9,5.2,,,,, ,N,P67,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,662,MINOR BLADDER PROCEDURES,664,MINOR BLADDER PROCEDURES WITHOUT CC/MCC,Other kidney & urinary tract procedures,1.2867,1.9,2.4,,,,, ,N,P67,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,665,PROSTATECTOMY,665,PROSTATECTOMY WITH MCC,Prostatectomy,3.1233,8.2,10.6,,,,X, ,N,X,P74X,X,X,X,X,X,X,,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,665,PROSTATECTOMY,666,PROSTATECTOMY WITH CC,Prostatectomy,1.7395,4.4,5.8,,,,X, ,N,X,P74X,X,X,X,X,X,X,,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,665,PROSTATECTOMY,667,PROSTATECTOMY WITHOUT CC/MCC,Prostatectomy,0.9911,2.2,2.7,,,,X, ,N,X,P74X,X,X,X,X,X,X,,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,668,TRANSURETHRAL PROCEDURES,668,TRANSURETHRAL PROCEDURES WITH MCC,Transurethral procedures,2.635,6.6,8.8,,,,, ,N,P69,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,668,TRANSURETHRAL PROCEDURES,669,TRANSURETHRAL PROCEDURES WITH CC,Transurethral procedures,1.3828,3.1,4.2,,,,, ,N,P69,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,668,TRANSURETHRAL PROCEDURES,670,TRANSURETHRAL PROCEDURES WITHOUT CC/MCC,Transurethral procedures,0.9836,2.2,2.7,,,,, ,N,P69,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,671,URETHRAL PROCEDURES,671,URETHRAL PROCEDURES WITH CC/MCC,Other kidney & urinary tract procedures,1.5344,3.8,5,,,,, ,N,P67,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,671,URETHRAL PROCEDURES,672,URETHRAL PROCEDURES WITHOUT CC/MCC,Other kidney & urinary tract procedures,1.0226,1.9,2.4,,,,, ,N,P67,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,673,OTHER KIDNEY & URINARY TRACT PROCEDURES,673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,Other kidney & urinary tract procedures,3.5242,7.7,10.7,,,,, ,N,P67,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,673,OTHER KIDNEY & URINARY TRACT PROCEDURES,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,Other kidney & urinary tract procedures,2.3165,5.3,7,,,,, ,N,P67,,,,D,,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,673,OTHER KIDNEY & URINARY TRACT PROCEDURES,675,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITHOUT CC/MCC,Other kidney & urinary tract procedures,1.6406,2.6,3.3,,,,, ,N,P67,,,,D,,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,682,RENAL FAILURE,682,RENAL FAILURE WITH MCC,Renal failure,1.4843,4.3,5.8,,,,S,,F,,,,,,M072,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,682,RENAL FAILURE,683,RENAL FAILURE WITH CC,Renal failure,0.9292,3.3,4.1,,,,S,,F,,,,,,M072,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,682,RENAL FAILURE,684,RENAL FAILURE WITHOUT CC/MCC,Renal failure,0.6284,2.3,2.8,,,,S,,F,,,,,,M072,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,685,ADMIT FOR RENAL DIALYSIS,685,ADMIT FOR RENAL DIALYSIS,Renal dialysis,1.055,2.7,3.4,V36,,10/1/2019,, ,N,,,,,,M073,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,686,KIDNEY & URINARY TRACT NEOPLASMS,686,KIDNEY AND URINARY TRACT NEOPLASMS WITH MCC,Kidney & urinary tract neoplasms,1.7275,5.1,6.7,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,686,KIDNEY & URINARY TRACT NEOPLASMS,687,KIDNEY AND URINARY TRACT NEOPLASMS WITH CC,Kidney & urinary tract neoplasms,1.0986,3.5,4.5,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,686,KIDNEY & URINARY TRACT NEOPLASMS,688,KIDNEY AND URINARY TRACT NEOPLASMS WITHOUT CC/MCC,Kidney & urinary tract neoplasms,0.8512,2,2.4,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,689,KIDNEY & URINARY TRACT INFECTIONS,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,Urinary tract infection,1.0793,3.9,4.8,,,,c,,N,,,,,,M075,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,689,KIDNEY & URINARY TRACT INFECTIONS,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,Urinary tract infection,0.7945,3,3.6,,,,c,,N,,,,,,M075,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,691,URINARY STONES W ESW LITHOTRIPSY,691,URINARY STONES W ESW LITHOTRIPSY W CC/MCC,Urinary stones,1.5982,2.6,3.4,V36,,10/1/2019,,,N,,,,,,M076,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,691,URINARY STONES W ESW LITHOTRIPSY,692,URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,Urinary stones,1.1899,1.9,2.3,V36,,10/1/2019,,,N,,,,,,M076,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,693,URINARY STONES W/O ESW LITHOTRIPSY,693,URINARY STONES WITH MCC,Urinary stones,1.4272,4.1,5.3,,,,,,N,,,,,,M076,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,693,URINARY STONES W/O ESW LITHOTRIPSY,694,URINARY STONES WITHOUT MCC,Urinary stones,0.8142,2.1,2.7,,,,,,N,,,,,,M076,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,695,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS,695,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITH MCC,Other kidney & urinary tract diagnoses,1.1703,3.8,4.9,,,,,,N,,,,,,M077,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,695,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS,696,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITHOUT MCC,Other kidney & urinary tract diagnoses,0.6962,2.5,3.1,,,,,,N,,,,,,M077,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,697,URETHRAL STRICTURE,697,URETHRAL STRICTURE,Other kidney & urinary tract diagnoses,1.0295,2.9,3.7,,,,,,N,,,,,,M077,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,698,OTHER KIDNEY & URINARY TRACT DIAGNOSES,698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,Other kidney & urinary tract diagnoses,1.5879,4.9,6.3,,,,,,N,,,,,,M077,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,698,OTHER KIDNEY & URINARY TRACT DIAGNOSES,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,Other kidney & urinary tract diagnoses,1.0465,3.5,4.3,,,,,,N,,,,,,M077,,,,
M,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,698,OTHER KIDNEY & URINARY TRACT DIAGNOSES,700,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC,Other kidney & urinary tract diagnoses,0.7765,2.6,3.2,,,,,,N,,,,,,M077,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,707,MAJOR MALE PELVIC PROCEDURES,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,Open prostatectomy,1.8021,2.4,3.3,,,,, ,,,P70,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,707,MAJOR MALE PELVIC PROCEDURES,708,MAJOR MALE PELVIC PROCEDURES WITHOUT CC/MCC,Open prostatectomy,1.3846,1.3,1.5,,,,, ,,,P70,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,709,PENIS PROCEDURES,709,PENIS PROCEDURES WITH CC/MCC,Penis Procedures,2.2849,4.2,6.6,,,,, ,,P72,,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,709,PENIS PROCEDURES,710,PENIS PROCEDURES WITHOUT CC/MCC,Penis Procedures,1.5075,1.8,2.3,,,,, ,,P72,,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,711,TESTES PROCEDURES,711,TESTES PROCEDURES WITH CC/MCC,Testes Procedures,2.0198,5.5,7.3,,,,, ,,P73,,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,711,TESTES PROCEDURES,712,TESTES PROCEDURES WITHOUT CC/MCC,Testes Procedures,0.9299,2.3,2.9,,,,, ,,P73,,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,713,TRANSURETHRAL PROSTATECTOMY,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,TURP,1.4241,2.9,4.2,,,,, ,,,P74,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,713,TRANSURETHRAL PROSTATECTOMY,714,TRANSURETHRAL PROSTATECTOMY WITHOUT CC/MCC,TURP,0.8815,1.7,2,,,,, ,,,P74,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,715,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY,715,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES FOR MALIGNANCY WITH CC/MCC,Other male reproductive system procedures,2.1754,4.9,7.1,,,,X, ,,P71X,X,X,X,X,X,X,X,,X
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,715,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY,716,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES FOR MALIGNANCY WITHOUT CC/MCC,Other male reproductive system procedures,1.4265,1.5,1.8,,,,X, ,,P71X,X,X,X,X,X,X,X,,X
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY,717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WITH CC/MCC,Other male reproductive system procedures,1.9292,4,5.4,,,,, ,,P71,,,,D,,,,,
P,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY,718,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXCEPT MALIGNANCY WITHOUT CC/MCC,Other male reproductive system procedures,1.2463,2.4,2.8,,,,, ,,P71,,,,D,,,,,
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,722,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM",722,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH MCC","Malignancy, male reproductive system",1.7366,5.1,6.9,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,722,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM",723,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH CC","Malignancy, male reproductive system",1.122,3.6,4.6,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,722,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM",724,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC","Malignancy, male reproductive system",0.7578,1.8,2.3,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,725,BENIGN PROSTATIC HYPERTROPHY,725,BENIGN PROSTATIC HYPERTROPHY WITH MCC,Other male reproductive system diagnoses,1.2737,4.2,5.6,,,,, ,,,,,,,M079,,,,
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,725,BENIGN PROSTATIC HYPERTROPHY,726,BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC,Other male reproductive system diagnoses,0.7374,2.6,3.2,,,,, ,,,,,,,M079,,,,
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITH MCC,Other male reproductive system diagnoses,1.45,4.7,6,,,,, ,,,,,,,M079,,,,
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM,728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC,Other male reproductive system diagnoses,0.8116,3.1,3.7,,,,, ,,,,,,,M079,,,,
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,729,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES,729,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITH CC/MCC,Other male reproductive system diagnoses,1.0556,3.3,4.3,,,,, ,,,,,,,M079,,,,
M,12,DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM,729,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES,730,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,Other male reproductive system diagnoses,0.6382,1.9,2.4,,,,, ,,,,,,,M079,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,734,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY",734,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITH CC/MCC",Other female reproductive system o.r. procedures,2.17536,3.8,5.3,,,,X,,,P76,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,734,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY",735,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITHOUT CC/MCC",Other female reproductive system o.r. procedures,1.3082,1.8,2.2,,,,X,,,P76,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,736,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY,736,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH MCC,Hysterectomy,3.9277,9.2,11.4,,,,X, ,,X,P75X,X,X,X,X,X,X,,X
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,736,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,Hysterectomy,1.9597,4.8,5.6,,,,X, ,,X,P75X,X,X,X,X,X,X,,X
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,736,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY,738,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITHOUT CC/MCC,Hysterectomy,1.3936,2.8,3.2,,,,X, ,,X,P75X,X,X,X,X,X,X,,X
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,739,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG",739,"UTERINE, ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH MCC",Hysterectomy,3.5413,6.8,9.4,,,,X, ,,X,P75X,X,X,X,X,X,X,,X
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,739,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG",740,"UTERINE, ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH CC",Hysterectomy,1.7214,3.1,4,,,,X, ,,X,P75X,X,X,X,X,X,X,,X
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,739,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG",741,"UTERINE, ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITHOUT CC/MCC",Hysterectomy,1.2644,1.8,2.1,,,,X, ,,X,P75X,X,X,X,X,X,X,,X
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,742,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY,742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,Hysterectomy,1.6389,3.1,4,,,,, ,,,P75,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,742,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,Hysterectomy,1.0745,1.8,2,,,,, ,,,P75,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,744,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION",744,"D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITH CC/MCC",Other female reproductive system o.r. procedures,1.6994,4.3,5.7,,,,X,,,P76X,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,744,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION",745,"D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITHOUT CC/MCC",Other female reproductive system o.r. procedures,1.0601,2.2,2.6,,,,X,,,P76X,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,746,"VAGINA, CERVIX & VULVA PROCEDURES",746,"VAGINA, CERVIX AND VULVA PROCEDURES WITH CC/MCC",Other female reproductive system o.r. procedures,1.6343,3.6,5.1,,,,,,,P76,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,746,"VAGINA, CERVIX & VULVA PROCEDURES",747,"VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",Other female reproductive system o.r. procedures,0.9222,1.6,2,,,,,,,P76,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,Other female reproductive system o.r. procedures,1.2673,1.7,2.1,,,,,,,P76,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,749,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES,749,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,Other female reproductive system o.r. procedures,2.5771,5.9,7.7,,,,,,,P76,,,,,,,,,
P,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,749,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES,750,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,Other female reproductive system o.r. procedures,1.2998,2.4,3.1,,,,,,,P76,,,,,,,,,
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM",754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC","Malignancy, female reproductive system",1.7905,5.1,7,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM",755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC","Malignancy, female reproductive system",1.0976,3.5,4.6,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM",756,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC","Malignancy, female reproductive system",0.6351,2,2.4,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM",757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",Other female reproductive system disorders,1.4655,5.1,6.5,,,,,,,,,,,,M081,,,,
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM",758,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",Other female reproductive system disorders,1.0031,3.9,4.8,,,,,,,,,,,,M081,,,,
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM",759,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",Other female reproductive system disorders,0.7156,2.8,3.3,,,,,,,,,,,,M081,,,,
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,760,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,Other female reproductive system disorders,0.8586,2.7,3.4,,,,,,,,,,,,M081,,,,
M,13,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,760,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS,761,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITHOUT CC/MCC,Other female reproductive system disorders,0.6425,1.9,2.4,,,,,,,,,,,,M081,,,,
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",765,CESAREAN SECTION,765,CESAREAN SECTION W CC/MCC,,1.177,3.7,4.7,V35,,10/1/2018,X,C,,X,X,X,X,X,X,X,X,,C
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",765,CESAREAN SECTION,766,CESAREAN SECTION W/O CC/MCC,,0.8371,2.8,3.1,V35,,10/1/2018,X,C,,X,X,X,X,X,X,X,X,,C
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",767,VAGINAL DELIVERY,767,VAGINAL DELIVERY W STERILIZATION &/OR D&C,,0.9311,2.4,2.9,V35,,10/1/2018,X,V,,X,X,X,X,X,X,X,X,,V
